player_id,season_name,competition_id,competition_name,team_id,team_name,nb_in_group,nb_on_pitch,goals,assists,own_goals,subed_in,subed_out,yellow_cards,second_yellow_cards,direct_red_cards,penalty_goals,minutes_played,goals_conceded,clean_sheets,main_position
17965,21/22,GB1,Premier League,148,Tottenham Hotspur,38,38,,0,0,0,0,2,0,0,0,3420.0,40,16,Goalkeeper
181454,22/23,A1,Bundesliga,4467,TSV Hartberg,13,12,,1,0,0,0,3,0,0,0,1080.0,29,1,Goalkeeper
181454,21/22,A1,Bundesliga,4467,TSV Hartberg,27,27,,0,0,0,1,7,0,0,0,2350.0,37,7,Goalkeeper
181720,23/24,A1,Bundesliga,4467,TSV Hartberg,28,0,0.0,0,0,0,0,1,0,0,0,,0,0,Goalkeeper
182891,22/23,FR1,Ligue 1,162,AS Monaco,38,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
182906,25/26,IT1,Serie A,5,AC Milan,2,2,,0,0,0,0,0,0,0,0,180.0,2,1,Goalkeeper
182906,24/25,IT1,Serie A,5,AC Milan,37,37,,0,0,0,1,1,0,0,0,3295.0,41,13,Goalkeeper
182906,23/24,IT1,Serie A,5,AC Milan,31,29,,0,0,0,0,1,0,0,0,2610.0,34,11,Goalkeeper
182906,22/23,IT1,Serie A,5,AC Milan,22,22,,0,0,0,1,0,0,0,0,1979.0,21,8,Goalkeeper
182906,21/22,IT1,Serie A,5,AC Milan,32,32,,0,0,0,0,1,0,0,0,2880.0,21,17,Goalkeeper
186374,25/26,A1,Bundesliga,409,Red Bull Salzburg,5,5,,0,0,0,0,0,0,0,0,450.0,5,2,Goalkeeper
186374,24/25,A1,Bundesliga,409,Red Bull Salzburg,26,21,,0,0,0,0,3,0,0,0,1890.0,22,7,Goalkeeper
186374,23/24,A1,Bundesliga,409,Red Bull Salzburg,29,28,,0,0,0,0,4,0,0,0,2520.0,24,14,Goalkeeper
186374,22/23,A1,Bundesliga,413,LASK,28,25,,0,0,0,0,2,0,0,0,2250.0,29,4,Goalkeeper
186374,21/22,A1,Bundesliga,413,LASK,32,32,,0,0,0,0,3,0,0,0,2880.0,42,8,Goalkeeper
186901,23/24,GB1,Premier League,931,Fulham FC,38,0,0.0,0,0,0,0,1,0,0,0,,0,0,Goalkeeper
186901,22/23,GB1,Premier League,931,Fulham FC,38,2,,0,0,0,0,0,0,0,0,180.0,2,1,Goalkeeper
187624,25/26,L1,Bundesliga,79,VfB Stuttgart,2,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
187624,24/25,L1,Bundesliga,79,VfB Stuttgart,34,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
187624,23/24,L1,Bundesliga,79,VfB Stuttgart,30,4,,0,0,0,0,0,0,0,0,360.0,3,1,Goalkeeper
187624,22/23,L1,Bundesliga,79,VfB Stuttgart,33,15,,0,0,0,0,2,0,0,0,1350.0,23,1,Goalkeeper
187624,21/22,L1,Bundesliga,79,VfB Stuttgart,30,4,,0,0,0,0,0,0,0,0,360.0,7,0,Goalkeeper
188881,21/22,A1,Bundesliga,503,FC Admira Wacker Mödling,29,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
188930,21/22,FR1,Ligue 1,1420,Angers SCO,37,15,,0,0,0,0,1,0,0,0,1350.0,22,2,Goalkeeper
18940,25/26,FR1,Ligue 1,10004,Paris FC,2,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
18940,23/24,FR1,Ligue 1,1041,Olympique Lyon,13,3,,0,0,0,0,0,0,0,0,270.0,6,1,Goalkeeper
18940,22/23,FR1,Ligue 1,1041,Olympique Lyon,38,7,,0,0,1,0,0,0,0,0,600.0,8,1,Goalkeeper
189744,22/23,FR1,Ligue 1,1158,FC Lorient,3,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
189744,21/22,FR1,Ligue 1,1158,FC Lorient,38,22,,0,0,0,0,1,0,0,0,1980.0,38,4,Goalkeeper
190263,23/24,ES1,LaLiga,237,RCD Mallorca,38,36,,0,0,0,0,2,0,0,0,3240.0,43,9,Goalkeeper
190263,22/23,ES1,LaLiga,237,RCD Mallorca,38,36,,0,0,0,0,3,0,0,0,3240.0,40,12,Goalkeeper
190263,21/22,FR1,Ligue 1,1421,Stade Reims,38,38,,0,0,0,0,2,0,0,0,3420.0,44,11,Goalkeeper
190280,25/26,FR1,Ligue 1,995,FC Nantes,3,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
190280,24/25,FR1,Ligue 1,995,FC Nantes,31,5,,0,0,1,0,0,0,0,0,416.0,7,1,Goalkeeper
191056,25/26,FR1,Ligue 1,273,Stade Rennais FC,3,3,,0,0,0,0,0,0,0,0,270.0,5,1,Goalkeeper
191056,24/25,FR1,Ligue 1,273,Stade Rennais FC,17,17,,0,0,0,1,3,0,0,0,1530.0,27,5,Goalkeeper
191056,24/25,FR1,Ligue 1,826,RC Lens,15,15,,0,0,0,0,1,0,0,0,1350.0,14,7,Goalkeeper
191056,23/24,FR1,Ligue 1,826,RC Lens,33,33,,1,0,0,0,3,0,0,0,2970.0,35,14,Goalkeeper
191056,22/23,FR1,Ligue 1,826,RC Lens,38,37,,0,0,0,0,3,0,0,0,3330.0,28,15,Goalkeeper
19114,22/23,L1,Bundesliga,33,FC Schalke 04,5,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
192080,25/26,GB1,Premier League,762,Newcastle United,3,3,,0,0,0,0,1,0,0,0,270.0,3,2,Goalkeeper
192080,24/25,GB1,Premier League,762,Newcastle United,31,28,,0,0,0,0,2,0,0,0,2520.0,35,8,Goalkeeper
192080,23/24,GB1,Premier League,762,Newcastle United,18,15,,0,0,0,1,1,0,0,0,1346.0,16,6,Goalkeeper
192080,22/23,GB1,Premier League,762,Newcastle United,37,37,,0,0,0,0,3,0,0,0,3262.0,32,14,Goalkeeper
192080,21/22,GB1,Premier League,1132,Burnley FC,36,36,,0,0,0,0,1,0,0,0,3240.0,47,9,Goalkeeper
192268,23/24,L1,Bundesliga,82,VfL Wolfsburg,7,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
192268,22/23,L1,Bundesliga,82,VfL Wolfsburg,1,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
192268,21/22,L1,Bundesliga,82,VfL Wolfsburg,6,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
192279,25/26,GB1,Premier League,11,Arsenal FC,3,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
192279,24/25,GB1,Premier League,989,AFC Bournemouth,32,31,,0,0,0,0,2,0,0,0,2790.0,39,8,Goalkeeper
192279,23/24,ES1,LaLiga,418,Real Madrid,35,14,,0,0,1,0,1,0,0,0,1197.0,9,8,Goalkeeper
192279,22/23,GB1,Premier League,631,Chelsea FC,36,29,,0,0,0,1,1,0,0,0,2565.0,33,9,Goalkeeper
192279,21/22,GB1,Premier League,631,Chelsea FC,38,4,,0,0,0,0,0,0,0,0,360.0,2,2,Goalkeeper
193256,24/25,FR1,Ligue 1,273,Stade Rennais FC,17,1,,0,0,1,0,0,0,0,0,45.0,0,1,Goalkeeper
193256,23/24,FR1,Ligue 1,273,Stade Rennais FC,34,0,0.0,0,0,0,0,1,0,0,0,,0,0,Goalkeeper
193256,22/23,FR1,Ligue 1,1095,ESTAC Troyes,35,30,,0,0,0,0,3,0,0,0,2668.0,65,0,Goalkeeper
193256,21/22,FR1,Ligue 1,1095,ESTAC Troyes,31,31,,0,0,0,0,2,0,0,0,2790.0,45,8,Goalkeeper
194457,25/26,A1,Bundesliga,316,Grazer AK 1902,5,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
194457,24/25,A1,Bundesliga,316,Grazer AK 1902,13,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
195488,25/26,ES1,LaLiga,12321,Girona FC,2,2,,0,0,0,0,0,0,0,0,133.0,4,0,Goalkeeper
195488,24/25,ES1,LaLiga,12321,Girona FC,38,36,,0,0,0,1,3,0,0,0,3195.0,51,9,Goalkeeper
195488,23/24,ES1,LaLiga,12321,Girona FC,38,38,,0,0,0,0,2,0,0,0,3420.0,46,12,Goalkeeper
195488,22/23,ES1,LaLiga,12321,Girona FC,35,28,,0,0,0,0,4,0,0,0,2520.0,37,4,Goalkeeper
195778,25/26,L1,Bundesliga,79,VfB Stuttgart,2,2,,0,0,0,0,0,0,0,0,180.0,2,1,Goalkeeper
195778,24/25,L1,Bundesliga,79,VfB Stuttgart,34,34,,0,0,0,0,0,0,0,0,3060.0,53,7,Goalkeeper
195778,23/24,L1,Bundesliga,79,VfB Stuttgart,30,30,,1,0,0,0,1,0,0,0,2700.0,36,11,Goalkeeper
195778,22/23,FR1,Ligue 1,162,AS Monaco,38,38,,0,0,0,0,1,0,0,0,3420.0,58,9,Goalkeeper
195778,21/22,FR1,Ligue 1,162,AS Monaco,38,38,,1,0,0,0,0,0,0,0,3420.0,40,11,Goalkeeper
196722,25/26,GB1,Premier League,873,Crystal Palace,1,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
196722,24/25,GB1,Premier League,873,Crystal Palace,7,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
196722,23/24,GB1,Premier League,873,Crystal Palace,29,1,,0,0,1,0,0,0,0,0,3.0,1,0,Goalkeeper
196722,21/22,GB1,Premier League,873,Crystal Palace,7,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
196813,25/26,L1,Bundesliga,24,Eintracht Frankfurt,3,3,,0,0,0,0,0,0,0,0,270.0,5,0,Goalkeeper
196813,24/25,L1,Bundesliga,86,SV Werder Bremen,34,34,,0,0,0,0,2,0,0,0,3060.0,57,10,Goalkeeper
196813,23/24,L1,Bundesliga,86,SV Werder Bremen,34,27,,0,0,0,0,2,0,0,0,2430.0,37,6,Goalkeeper
196813,22/23,L1,Bundesliga,86,SV Werder Bremen,34,2,,0,0,1,0,0,0,0,0,151.0,3,0,Goalkeeper
199221,21/22,L1,Bundesliga,65,SpVgg Greuther Fürth,16,12,,0,0,0,0,0,0,0,0,1080.0,24,3,Goalkeeper
199321,23/24,FR1,Ligue 1,244,Olympique Marseille,32,2,,0,0,1,0,0,0,0,0,120.0,2,0,Goalkeeper
199321,22/23,FR1,Ligue 1,244,Olympique Marseille,38,6,,0,0,0,1,0,0,0,0,495.0,6,1,Goalkeeper
199321,21/22,ES1,LaLiga,940,Celta de Vigo,36,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
19948,22/23,GB1,Premier League,180,Southampton FC,11,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
19948,21/22,GB1,Premier League,180,Southampton FC,21,2,,0,0,0,0,1,0,0,0,180.0,5,0,Goalkeeper
199976,25/26,IT1,Serie A,800,Atalanta BC,2,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
199976,24/25,IT1,Serie A,5,AC Milan,31,2,,0,0,1,0,0,0,0,0,125.0,2,1,Goalkeeper
199976,23/24,IT1,Serie A,5,AC Milan,26,7,,0,0,0,0,0,0,0,0,630.0,11,2,Goalkeeper
199976,22/23,IT1,Serie A,800,Atalanta BC,37,15,,0,0,1,1,0,0,0,0,1339.0,21,2,Goalkeeper
199976,21/22,IT1,Serie A,800,Atalanta BC,37,5,,0,0,0,0,1,0,0,0,450.0,5,2,Goalkeeper
201574,25/26,GB1,Premier League,703,Nottingham Forest,3,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
201574,21/22,GB1,Premier League,1123,Norwich City,38,9,,0,0,0,0,0,0,0,0,810.0,22,1,Goalkeeper
201731,24/25,A1,Bundesliga,14,Austria Vienna,6,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
201731,23/24,A1,Bundesliga,14,Austria Vienna,3,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
203026,24/25,GB1,Premier League,1003,Leicester City,16,2,,0,0,1,0,0,0,0,0,135.0,6,0,Goalkeeper
203026,22/23,GB1,Premier League,1003,Leicester City,35,26,,0,0,0,0,0,0,0,0,2340.0,46,6,Goalkeeper
203026,21/22,GB1,Premier League,1003,Leicester City,32,1,,0,0,0,0,0,0,0,0,90.0,1,0,Goalkeeper
203411,24/25,L1,Bundesliga,533,TSG 1899 Hoffenheim,4,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
203411,23/24,L1,Bundesliga,89,1.FC Union Berlin,6,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
203411,22/23,L1,Bundesliga,89,1.FC Union Berlin,5,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
203411,21/22,L1,Bundesliga,89,1.FC Union Berlin,5,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
205465,24/25,FR1,Ligue 1,1082,LOSC Lille,4,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
205465,21/22,FR1,Ligue 1,347,FC Metz,34,19,,0,0,2,0,1,0,0,0,1540.0,30,6,Goalkeeper
207302,22/23,FR1,Ligue 1,583,Paris Saint-Germain,25,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
207302,21/22,ES1,LaLiga,237,RCD Mallorca,18,14,,0,0,0,0,0,0,0,0,1260.0,29,1,Goalkeeper
207302,21/22,FR1,Ligue 1,583,Paris Saint-Germain,7,1,,0,0,1,0,0,0,0,0,22.0,1,0,Goalkeeper
207834,23/24,ES1,LaLiga,368,Sevilla FC,1,1,,0,0,0,0,0,0,0,0,90.0,2,0,Goalkeeper
207834,22/23,ES1,LaLiga,368,Sevilla FC,38,25,,0,0,0,2,2,0,0,0,2152.0,41,5,Goalkeeper
207834,21/22,ES1,LaLiga,368,Sevilla FC,33,31,,0,0,0,0,2,0,0,0,2790.0,24,13,Goalkeeper
208166,22/23,IT1,Serie A,3522,Spezia Calcio,37,34,,0,0,0,2,1,0,0,0,2948.0,54,7,Goalkeeper
208166,21/22,IT1,Serie A,430,ACF Fiorentina,25,7,,0,0,0,0,0,0,0,0,557.0,8,3,Goalkeeper
208379,24/25,GB1,Premier League,677,Ipswich Town,34,7,,0,0,0,0,0,0,0,0,630.0,19,1,Goalkeeper
212862,25/26,ES1,LaLiga,681,Real Sociedad,3,3,,0,0,0,0,0,0,0,0,270.0,4,0,Goalkeeper
212862,24/25,ES1,LaLiga,681,Real Sociedad,38,36,,0,0,0,0,0,0,0,0,3240.0,43,13,Goalkeeper
212862,23/24,ES1,LaLiga,681,Real Sociedad,37,37,,0,0,0,0,2,0,0,0,3276.0,36,16,Goalkeeper
212862,22/23,ES1,LaLiga,681,Real Sociedad,38,38,,0,0,0,0,1,0,0,0,3420.0,35,15,Goalkeeper
212862,21/22,ES1,LaLiga,681,Real Sociedad,38,35,,0,0,0,0,1,0,0,0,3150.0,32,19,Goalkeeper
21327,25/26,L1,Bundesliga,3,1.FC Köln,2,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
215167,22/23,IT1,Serie A,1005,US Lecce,38,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
215810,24/25,GB1,Premier League,543,Wolverhampton Wanderers,3,1,,0,0,1,0,0,0,0,0,1.0,0,1,Goalkeeper
215810,23/24,GB1,Premier League,543,Wolverhampton Wanderers,4,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
21726,21/22,L1,Bundesliga,23826,RB Leipzig,14,1,,0,0,1,0,0,0,0,0,3.0,0,1,Goalkeeper
21872,23/24,IT1,Serie A,6574,US Sassuolo,37,0,0.0,0,0,0,0,1,0,0,0,,0,0,Goalkeeper
21872,22/23,IT1,Serie A,6574,US Sassuolo,38,2,,0,0,0,0,0,0,0,0,180.0,3,0,Goalkeeper
21872,21/22,IT1,Serie A,6574,US Sassuolo,38,1,,0,0,0,0,0,0,0,0,90.0,3,0,Goalkeeper
22141,23/24,IT1,Serie A,5,AC Milan,29,2,,0,0,0,1,0,0,0,0,178.0,3,0,Goalkeeper
22141,22/23,IT1,Serie A,5,AC Milan,38,1,,0,0,1,0,0,0,0,0,1.0,0,1,Goalkeeper
22141,21/22,IT1,Serie A,5,AC Milan,29,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
221624,21/22,GB1,Premier League,281,Manchester City,30,1,,0,0,0,0,0,0,0,0,90.0,0,1,Goalkeeper
22318,23/24,MAL1,Premier League,17149,Hamrun Spartans,23,10,,0,0,0,1,1,0,0,0,855.0,6,6,Goalkeeper
22318,22/23,IT1,Serie A,3522,Spezia Calcio,18,1,,0,0,1,0,0,0,0,0,58.0,2,0,Goalkeeper
22318,21/22,IT1,Serie A,252,Genoa CFC,25,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
223972,22/23,L1,Bundesliga,15,Bayer 04 Leverkusen,15,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
223972,22/23,FR1,Ligue 1,1421,Stade Reims,19,7,,0,0,0,0,1,0,0,0,630.0,14,0,Goalkeeper
223972,21/22,A1,Bundesliga,14,Austria Vienna,32,32,,0,0,0,0,1,0,0,0,2880.0,39,6,Goalkeeper
225360,24/25,A1,Bundesliga,4467,TSV Hartberg,31,31,,0,0,0,0,3,0,0,0,2790.0,40,8,Goalkeeper
225360,23/24,A1,Bundesliga,4467,TSV Hartberg,32,32,,0,0,0,0,4,0,0,0,2880.0,52,10,Goalkeeper
225360,22/23,A1,Bundesliga,4467,TSV Hartberg,32,20,,0,0,0,1,2,0,0,0,1798.0,27,6,Goalkeeper
225360,21/22,A1,Bundesliga,4467,TSV Hartberg,30,5,,0,0,1,0,0,0,0,0,440.0,9,0,Goalkeeper
226012,25/26,ES1,LaLiga,3709,Getafe CF,3,3,,0,0,0,0,1,0,0,0,270.0,4,1,Goalkeeper
226012,24/25,ES1,LaLiga,3709,Getafe CF,38,38,,0,0,0,0,2,0,0,0,3420.0,39,9,Goalkeeper
226012,23/24,ES1,LaLiga,3709,Getafe CF,38,38,,0,0,0,1,3,0,0,0,3414.0,52,11,Goalkeeper
226012,22/23,ES1,LaLiga,3709,Getafe CF,38,38,,0,0,0,0,3,0,0,0,3420.0,45,13,Goalkeeper
226012,21/22,ES1,LaLiga,3709,Getafe CF,38,38,,0,0,0,1,4,0,0,0,3415.0,41,14,Goalkeeper
226049,21/22,GB1,Premier League,762,Newcastle United,5,4,,0,0,0,0,0,0,0,0,360.0,12,0,Goalkeeper
226073,23/24,GB1,Premier League,350,Sheffield United,14,9,,0,0,0,1,1,0,0,0,772.0,25,0,Goalkeeper
226073,23/24,ES1,LaLiga,13,Atlético de Madrid,18,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
226073,22/23,ES1,LaLiga,13,Atlético de Madrid,38,12,,0,0,2,1,3,0,0,0,921.0,12,3,Goalkeeper
226073,21/22,FR1,Ligue 1,1082,LOSC Lille,32,21,,0,0,0,0,3,0,0,0,1890.0,28,2,Goalkeeper
226073,21/22,ES1,LaLiga,13,Atlético de Madrid,1,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
22628,23/24,IT1,Serie A,380,US Salernitana 1919,38,13,,0,0,0,0,0,0,0,0,1170.0,29,1,Goalkeeper
22628,22/23,FR1,Ligue 1,1082,LOSC Lille,19,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
22628,22/23,FR1,Ligue 1,290,AJ Auxerre,19,19,,0,0,0,0,0,0,0,0,1710.0,41,2,Goalkeeper
22628,21/22,FR1,Ligue 1,40,FC Girondins Bordeaux,29,25,,0,0,0,0,1,0,0,0,2250.0,62,0,Goalkeeper
227089,23/24,L1,Bundesliga,3,1.FC Köln,10,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
227089,22/23,L1,Bundesliga,3,1.FC Köln,3,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
227089,21/22,L1,Bundesliga,3,1.FC Köln,1,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
227805,24/25,ES1,LaLiga,1049,Valencia CF,23,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
227805,23/24,ES1,LaLiga,1049,Valencia CF,34,2,,0,0,1,1,0,0,0,0,79.0,3,1,Goalkeeper
227805,22/23,ES1,LaLiga,1049,Valencia CF,12,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
227805,21/22,ES1,LaLiga,1049,Valencia CF,32,4,,0,0,1,0,2,0,0,0,342.0,4,2,Goalkeeper
228975,22/23,FR1,Ligue 1,1158,FC Lorient,11,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
228975,21/22,FR1,Ligue 1,1041,Olympique Lyon,35,6,,0,0,2,0,0,0,0,0,434.0,6,2,Goalkeeper
229604,25/26,FR1,Ligue 1,244,Olympique Marseille,4,3,,0,0,0,0,0,0,0,0,270.0,4,0,Goalkeeper
229604,24/25,FR1,Ligue 1,244,Olympique Marseille,34,34,,0,0,0,0,1,0,0,0,3060.0,47,5,Goalkeeper
229604,22/23,ES1,LaLiga,1050,Villarreal CF,15,14,,0,0,0,0,1,0,0,0,1260.0,10,7,Goalkeeper
229604,21/22,ES1,LaLiga,1050,Villarreal CF,38,32,,0,0,0,0,2,0,0,0,2880.0,28,14,Goalkeeper
234509,25/26,GB1,Premier League,985,Manchester United,2,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
234509,24/25,GB1,Premier League,985,Manchester United,34,34,,0,0,0,0,0,0,0,0,3060.0,44,9,Goalkeeper
234509,23/24,GB1,Premier League,985,Manchester United,38,38,,0,0,0,0,5,0,0,0,3420.0,58,9,Goalkeeper
234509,22/23,IT1,Serie A,46,Inter Milan,38,24,,1,0,0,0,1,0,0,0,2160.0,24,8,Goalkeeper
234811,24/25,ES1,LaLiga,150,Real Betis Balompié,16,15,,0,0,0,0,1,0,0,0,1350.0,18,4,Goalkeeper
234811,23/24,ES1,LaLiga,150,Real Betis Balompié,34,28,,1,0,0,1,4,0,0,0,2475.0,36,9,Goalkeeper
234811,22/23,ES1,LaLiga,150,Real Betis Balompié,37,26,,0,0,0,0,2,0,0,0,2340.0,32,9,Goalkeeper
234811,21/22,ES1,LaLiga,150,Real Betis Balompié,36,22,,0,0,1,0,2,0,0,0,1963.0,21,8,Goalkeeper
234880,21/22,IT1,Serie A,252,Genoa CFC,6,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
236734,22/23,ES1,LaLiga,1531,Elche CF,38,2,,0,0,0,0,0,0,0,0,180.0,4,0,Goalkeeper
236734,21/22,ES1,LaLiga,1531,Elche CF,12,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
236918,23/24,MAL1,Premier League,32768,Gzira United FC,22,21,,0,0,0,0,1,0,0,0,1890.0,23,6,Goalkeeper
236918,22/23,MAL1,Premier League,32768,Gzira United FC,26,23,,0,0,0,2,0,0,0,0,1999.0,14,12,Goalkeeper
236918,21/22,MAL1,Premier League,32768,Gzira United FC,14,14,,0,0,0,0,1,0,0,0,1260.0,23,0,Goalkeeper
238223,25/26,GB1,Premier League,281,Manchester City,2,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
238223,24/25,GB1,Premier League,281,Manchester City,30,26,,0,0,0,1,4,0,0,0,2321.0,26,10,Goalkeeper
238223,23/24,GB1,Premier League,281,Manchester City,35,33,,0,0,0,4,5,0,0,0,2788.0,27,13,Goalkeeper
238223,22/23,GB1,Premier League,281,Manchester City,38,35,,0,0,0,0,3,0,0,0,3150.0,32,11,Goalkeeper
238223,21/22,GB1,Premier League,281,Manchester City,37,37,,0,0,0,0,3,0,0,0,3330.0,26,20,Goalkeeper
238537,25/26,IT1,Serie A,1005,US Lecce,2,2,,0,0,0,0,0,0,0,0,180.0,2,1,Goalkeeper
238537,24/25,IT1,Serie A,1005,US Lecce,38,38,,0,0,0,0,2,0,0,0,3420.0,58,9,Goalkeeper
238537,23/24,IT1,Serie A,1005,US Lecce,38,38,,0,0,0,0,0,0,0,0,3420.0,54,7,Goalkeeper
238537,22/23,IT1,Serie A,1005,US Lecce,38,38,,0,0,0,0,2,0,0,0,3420.0,46,6,Goalkeeper
238537,21/22,IT1,Serie A,1038,UC Sampdoria,37,10,,0,0,1,0,2,0,0,0,855.0,14,3,Goalkeeper
23951,24/25,FR1,Ligue 1,273,Stade Rennais FC,34,18,,0,0,1,1,0,0,0,0,1486.0,23,7,Goalkeeper
23951,23/24,FR1,Ligue 1,273,Stade Rennais FC,34,34,,1,0,0,0,1,0,0,0,3060.0,46,7,Goalkeeper
23951,22/23,FR1,Ligue 1,273,Stade Rennais FC,35,34,,0,0,0,2,1,0,0,0,3015.0,31,14,Goalkeeper
23951,21/22,FR1,Ligue 1,244,Olympique Marseille,37,9,,0,0,0,0,0,0,0,0,810.0,7,5,Goalkeeper
23974,22/23,FR1,Ligue 1,273,Stade Rennais FC,3,0,0.0,0,0,0,0,0,1,0,0,,0,0,Goalkeeper
23974,21/22,FR1,Ligue 1,273,Stade Rennais FC,24,1,,0,0,0,0,0,0,0,0,90.0,2,0,Goalkeeper
240414,25/26,IT1,Serie A,6195,SSC Napoli,2,2,,0,0,0,0,0,0,0,0,180.0,0,2,Goalkeeper
240414,24/25,IT1,Serie A,6195,SSC Napoli,35,34,,1,0,0,1,0,0,0,0,3006.0,25,17,Goalkeeper
240414,23/24,IT1,Serie A,6195,SSC Napoli,32,31,,0,0,0,1,0,0,0,0,2774.0,40,6,Goalkeeper
240414,22/23,IT1,Serie A,6195,SSC Napoli,38,34,,0,0,0,0,0,0,0,0,3060.0,24,16,Goalkeeper
240414,21/22,IT1,Serie A,6195,SSC Napoli,32,7,,0,0,0,1,0,0,0,0,620.0,6,3,Goalkeeper
240675,25/26,IT1,Serie A,276,Hellas Verona,2,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
240675,24/25,IT1,Serie A,276,Hellas Verona,38,2,,0,0,0,0,0,0,0,0,180.0,2,0,Goalkeeper
240675,23/24,IT1,Serie A,276,Hellas Verona,38,1,,0,0,0,0,0,0,0,0,90.0,2,0,Goalkeeper
240675,22/23,IT1,Serie A,276,Hellas Verona,36,1,,0,0,0,0,0,0,0,0,90.0,0,1,Goalkeeper
24112,22/23,L1,Bundesliga,44,Hertha BSC,1,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
241923,25/26,IT1,Serie A,276,Hellas Verona,2,2,,0,0,0,0,0,0,0,0,180.0,5,0,Goalkeeper
241923,24/25,IT1,Serie A,276,Hellas Verona,37,36,,1,0,0,0,0,0,0,0,3240.0,64,8,Goalkeeper
241923,23/24,IT1,Serie A,276,Hellas Verona,37,37,,0,0,0,0,0,0,0,0,3330.0,49,8,Goalkeeper
241923,22/23,IT1,Serie A,276,Hellas Verona,37,37,,0,0,0,0,1,0,0,0,3330.0,59,5,Goalkeeper
241923,21/22,IT1,Serie A,276,Hellas Verona,36,34,,0,0,0,0,1,0,0,0,3060.0,50,4,Goalkeeper
241974,21/22,L1,Bundesliga,44,Hertha BSC,6,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
242082,22/23,MAL1,Premier League,5617,Pietà Hotspurs FC,4,4,,0,0,0,0,0,0,0,0,360.0,13,0,Goalkeeper
242284,23/24,GB1,Premier League,703,Nottingham Forest,4,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
242359,25/26,ES1,LaLiga,13,Atlético de Madrid,3,0,0.0,0,0,0,0,0,0,0,0,,0,0,Goalkeeper
242359,24/25,ES1,LaLiga,13,Atlético de Madrid,36,2,,0,0,0,0,0,0,0,0,180.0,0,2,Goalkeeper
